-1708.6657905648144	116	3045	3082
-1329.5474686533726	23	3943	4232
1955.8121686803463	200	8218	7334
-882.7675890274294	283	2891	2615
-2508.0766008044607	87	6230	7493
8606.80161734595	25	3635	3298
-2246.94397569624	2434	6974	8176
13294.199721267469	1320	3481	2831
-475.08565627269985	88	5277	5131
1725.037660631329	1291	6021	5814
-3158.4235527575743	156	5718	6005
8287.08151901298	253	6616	7155
13858.013096073304	26	7514	8305
-5484.274317765255	87	8450	6529
1650.7615952668048	1976	5867	5347
4448.328985699472	115	6765	6497
5185.577503378034	2544	6462	6688
-3124.072121144945	107	8296	6062
-1558.3946512102784	1277	5713	4880
-1451.1148904084446	170	6611	6030
3333.2006607690614	292	7509	7180
4050.9536762555117	45	7206	7371
2851.545236396454	1264	8104	8521
-4553.711153164663	24	7950	8054
3251.9367075016125	209	2926	3144
2684.843532607824	2149	6253	5009
373.64622103349905	2258	2772	2677
-1542.7120885469124	20	3670	3827
-726.616881292793	1989	5082	8396
-292.1718465842948	1378	3516	3360
6299.391996770955	70	3362	2893
1546.0384155266454	145	7741	6375
1508.4302662216946	33	6689	4758
12.184311346911654	31	7587	5908
144.97439896811463	66	8485	7058
-3118.483294104051	194	8182	7249
-1541.2163087162685	112	7433	5441
-2946.189312519052	2063	5468	8058
-301.14579488207687	90	3902	3022
815.3426913690406	21	8177	6124
-2406.0854151783715	2078	5314	7591
3298.164448559259	191	6058	8274
-892.8515282691296	56	4492	3238
1832.117651259464	733	7819	5103
1136.2696244621723	24	8563	5786
-2370.329408588095	66	8409	5319
-74.65693360846033	2373	4759	7904
-701.2871433527164	268	6593	7278
-3833.4762341413957	22	5503	8587
4489.274584442766	163	6439	6811
542.8067035459568	1546	7337	7961
1556.4560905677133	27	7034	8152
3301.0859721193415	2219	5349	8120
-3706.532114903215	93	7183	7494
-2668.624134171059	239	5195	7653
994.741889185239	109	2754	3925
-716.0507879574377	1162	2600	3458
1588.0138329356398	20	4837	6632
2177.9078434164603	257	7569	7156
-2218.5749575180803	247	5581	7315
-1301.2826509260112	30	21055	21109
588.738162528881	251	3036	3207
1342.789167822031	275	8313	7839
1891.5591331820794	2674	5730	6657
2768.0578831685884	114	5427	6848
345.22298324381006	335	6325	7998
3421.3039392325277	222	7261	6222
-57.3537685054952	139	8159	7372
-4617.677497974179	127	6171	7531
969.580525247446	74	7107	5755
2693.715350116129	2426	8005	6905
-548.6827158182945	79	9498	9396
3855.916239216386	2402	6017	7064
1179.2096579275817	71	6915	8214
-1754.8683622350277	2315	7851	6438
1784.52468465702	884	3422	2869
4022.8865026828826	915	6761	7747
-988.662416834628	166	4320	4019
-2111.595609706812	155	5218	5169
-1880.4642863369227	64	4166	3552
-2128.767329091656	102	5962	5852
2652.2632031532507	2421	7493	5417
2017.367857691958	166	7455	8343
-1368.739098495461	1992	8391	6567
-5133.257113784451	112	5808	5385
316.346825822588	218	6706	6535
-398.92322516476213	323	7339	4950
2088.4541306130054	252	8237	6100
-501.0039277731345	77	5654	4918
3954.2681197699994	2275	6552	6068
458.9880657984779	96	45836	45815
6488.839078677678	144	7147	7409
-5001.844801865629	45	8386	5442
156.20872922540158	263	6993	6942
90.52206145843034	44	39457	39479
-1380.5480216294307	208	2713	2715
-5146.344008551419	2088	6938	5730
735.7660952371355	103	35921	35935
-2388.982903247445	148	3303	2931
3813.961097075716	313	7682	6413
-7878.824372296499	89	7528	5946
-511.77825571125425	175	30286	30282
-2100.152421072728	203	7374	5479
-2893.6123588877435	2129	8272	6629
-2645.5316992433072	65	5409	8096
-426.5794722415631	762	3843	3060
2132.151897780429	2478	7220	5012
5128.776984332424	1241	5404	6971
105.44428002757378	198	7964	5695
-4181.584827754284	1403	6302	8121
6447.495743037394	51	7760	5141
-413.72890171248866	423	8658	6291
4287.797529373666	23	6589	8528
-1128.4432464294594	114	5790	6633
6094.628502014935	245	8350	5357
1099.790118371213	2436	8196	4890
-908.5048993657841	153	6534	7316
3998.3056761092093	33	6380	6849
-766.2574126226618	244	7278	7999
798.9329808731079	136	6975	8190
-923.5369829930381	260	5290	8158
-279.55015569501035	40	6226	6382
5182.798485059094	338	7124	7532
3112.898322786363	30	6970	7065
6589.585199652095	33	7868	8215
-3459.8018107976986	100	7565	8406
247.0954451128639	477	4982	7224
-1005.2459998882576	31	3439	4646
-571.1128954852343	250	5726	7907
-913.5804165356462	174	3285	4179
-3577.2397288734765	178	5676	7820
-137.18314636975782	52	3131	3712
2025.7698315427017	273	7510	7194
-1577.9040571464623	21	5522	7353
180.96078027070646	42	6458	5577
2773.417098038569	287	5368	6886
-4793.508915008841	25	6304	5110
6284.3475963466835	31	7202	6260
7487.974931395262	54	3721	3928
1683.0476018194772	268	8100	7410
-165.25047510636912	388	5517	6228
-8824.297010148319	23	7946	6943
-906.4737544964619	38	7792	6476
2270.3032429191862	156	3363	2907
673.8285702203897	1441	4261	4057
2231.258448714096	166	5005	4740
577.8973523496855	996	3953	3123
9676.421153154699	28	8332	6605
-73.35661174620756	213	5749	5423
-2242.547666383824	168	7583	4797
-2591.849747288676	97	6493	6106
-6114.3316537486235	245	6190	6297
-1341.1695516366342	1992	8327	5480
2155.35049820986	50	268	237
1640.722268834893	137	8024	5671
-387.00610771254725	100	7237	6789
-3215.3297947214623	61	8173	5013
8570.76074735973	223	7083	6322
-1405.837649711421	2295	4810	8005
6165.01380937329	38	6725	5301
265.87742008681045	235	36606	36656
319.766292621638	144	7469	5984
-3239.300126334141	137	7161	5050
-6508.923520801663	33	7905	5733
-2383.752424813348	88	5191	6542
2682.791268052365	2640	6089	7692
1120.0576833799087	2125	5786	7883
1287.0826393316866	33	5577	6204
1956.6147004543382	230	8137	4928
-2416.860371495357	2602	5423	5737
-1368.9884342059686	2742	6321	6887
-3579.858769547066	144	5269	5270
-425.6091783562995	284	6762	7761
263.70090796272945	406	6013	5953
-5132.3090568535745	45	6911	7103
1699.9453734596952	225	7809	8253
-2335.4260498965555	38	7506	8444
-3435.9184561906613	1742	6757	6636
-396.6350356756652	2432	7655	7786
400.71738427332815	239	3226	4217
-3318.0084770993935	127	6553	6082
-450.0432381619762	96	3072	3750
-1240.540365516749	308	45837	45829
-728.3540783703963	53	6399	5615
442.9788240207491	219	7297	6765
1922.350413454302	210	5309	6924
-1350.6242749847004	2127	8041	7448
2711.082537709082	126	5155	6457
-4348.322646400451	2467	6989	5831
3756.1165809882677	1165	3508	3499
-1285.4882015306823	2491	7887	6981
-2619.642209764917	283	5304	5799
13730.147368569516	276	6202	6949
5631.6918974750615	33	7733	6514
367.11398668318424	190	36716	36719
-2385.5966723018732	82	10124	10155
918.1005026829613	21	4202	4095
-2379.0168271180996	35	7579	6047
1564.010759792977	101	8477	7197
177.14794724521062	35	4946	4778
-2436.2146539889422	121	8323	6730
1654.3243242153492	28	3894	3161
-3788.0349903289502	108	5690	5461
-243.58805721737212	220	44076	44058
1188.251708946347	255	8119	6176
639.5824953064479	49	4638	3844
-1049.6748668131304	2501	6434	6144
535.6411307389728	791	7965	5709
-1387.9745042916322	63	6280	5677
8569.113107062461	59	8114	5051
-211.69128481305614	445	6126	5210
-514.2193984951799	2481	5972	4743
602.923236257859	75	34161	34178
-98.63456520354306	376	6870	5893
-978.1999851005662	266	6666	5339
-1846.0979153589171	78	5495	8726
-1278.141877567225	270	6512	4872
-3022.389673070379	2383	7410	6022
-113.68757804703122	190	7256	5555
-544.6066811397263	67	25040	25068
-2034.2309583415788	1803	4983	7238
669.3579401473935	236	5881	8388
210.45225199076535	150	5132	6580
355.90338870753715	481	5727	7921
4445.152419578304	2392	5876	7263
-3618.6616576156775	54	6774	8413
-524.1691642003716	89	23229	23210
114.59374146838866	544	5210	5308
105.32197947855045	28	2627	4126
106.50438683818294	744	5056	4841
-1747.4770985714338	89	5954	5991
824.712867469908	1183	6852	7141
2783.8530034485416	131	7750	8291
5820.880372763131	1363	7447	8482
-3285.801935989493	2378	6698	6674
-2368.916279066611	37	7596	7824
-1421.1229913061743	99	6544	6207
10182.802830397255	2366	7442	7357
-4810.457614121408	976	8340	8507
1357.4579838521665	49	8037	8698
-2877.66594613554	702	3013	3788
-7154.6206500203925	49	2859	3321
-2173.567523430498	2402	7238	6803
370.86746797980993	158	6186	5186
-4731.110627555467	31	7084	6336
-83.66032303855557	336	3603	4004
1816.078254498685	21	7982	7486
2303.0210456295204	215	6930	5869
-2563.9460672283085	953	3449	3537
-1132.2020121522564	1689	4942	6028
-1647.9534244041085	1032	7079	5211
3831.3720865239093	27	6776	5402
3916.146636912729	113	7674	6552
1115.124213753886	90	8572	7702
1348.7162090058414	247	7520	6085
293.57210555645133	498	3989	3666
-921.3550029884065	176	4887	4816
-4065.21926778975	2204	8264	6768
-2134.9751120329292	50	3835	3199
8999.318820039069	43	3681	2732
180.30343266838875	616	4425	3415
-177.40024049483586	2940	6221	5715
163.46657270526006	2324	6067	5248
485.31417389226175	110	28230	28243
640.4050325159396	2735	5913	4781
-1363.0307617300057	34	4846	8548
611.3187321224812	33	8645	5305
-537.3047516864087	94	35590	35582
1068.4340483166022	132	6453	4910
-696.0836167308611	186	5668	7959
-808.192345790945	189	5514	7492
-320.9819574296229	25	6561	7984
-6544.167297906196	2435	6258	8175
-1498.7607025954692	295	7002	8858
953.7074171749039	198	5459	6280
2227.6207794962456	23	5305	5813
-3585.220369680181	2933	4997	4879
-4651.551349810327	2339	5895	6029
-2933.04637152636	55	6793	7179
-2270.704145175505	1928	7537	7862
2273.522982545155	219	7234	8053
-51.64689819234027	347	6485	6245
-1430.3429237555051	154	7383	7395
1198.179593378344	586	2954	3826
-1717.499771332004	2465	6331	5778
-1261.217821952318	306	7229	6928
-6393.275948707207	22	8127	8078
-2224.6912587458078	107	2800	3359
-2470.633163459813	98	6127	5224
2595.3731105258717	77	2646	2892
51.91314699732453	316	7025	6374
-279.7066753810897	651	3544	4042
-2603.1351238280017	312	5973	4757
7111.126023216655	62	6871	5907
6221.025862441166	58	7769	7057
-465.010827433375	146	34956	34962
-257.01670792726196	81	7020	5249
-851.9484888173197	279	6717	5440
1017.1721066575541	1660	3236	3108
-8129.593247876543	2064	6866	4782
-4104.755332444516	71	7461	6123
-869.9561716687947	230	7307	5656
-352.49915494198626	58	31420	31418
-3726.4833354597667	72	8205	6806
-3585.9372551508814	75	3776	3237
3550.851891757425	147	3622	2770
-184.39057275614238	354	49726	49727
596.6496584706474	149	5418	5070
4177.21623588511	28	7996	5127
3605.6014542909084	75	7693	5318
-1086.5166572435664	191	8437	6001
1605.1030587589385	27	4787	8586
-677.2492156168479	212	8283	5534
6642.484207573339	82	4782	7461
-76.9116514236082	126	23280	23311
-4244.241332407191	54	5223	8335
-1037.3274720133425	235	7801	8392
1036.8459744397455	1773	5014	6656
-448.69519739403916	527	4860	6189
-2358.3659998647718	2090	5758	7339
-5762.372346046243	24	8187	8054
-3159.12615525333	889	6199	8213
3704.38823749359	2287	5450	6405
1177.184705604667	176	6348	7555
-1803.822124400203	35	8777	8270
-2887.4108980500428	73	5092	5384
728.9247483945298	231	5990	6534
-1701.7008176508643	120	5836	6067
-3264.397052338564	181	6734	7217
-200.51646405925376	262	4189	3109
28.338069689268792	35	12502	12810
-354.5507292337372	238	5682	5600
-2012.709440951501	290	6580	6750
-448.9314098825617	196	7478	7900
-209.9960701467618	347	5528	5133
686.6268287683295	2284	6426	6283
-610.6198668623769	909	7324	7433
3797.0075969513623	27	8222	8583
1639.3533951425263	211	2895	3864
2437.784416030496	2393	6272	5816
1762.0718728492786	38	7170	6966
1074.8700605214199	2320	8068	8116
1764.785937985853	284	7016	6499
565.7111295346468	176	7914	7649
1328.6326996190273	676	2587	2930
183.44606691865258	161	5914	4795
908.2319838720849	23	6812	5945
