3401.2603925843573	113	15038	14544
-2147.6517252939775	231	15936	15694
3181.3974089344774	51	7128	8643
2030.6111775962697	66	20161	18709
-6866.136641621472	1181	8962	8017
6009.264963363734	28	19858	18900
-4619.95294317216	549	9557	9358
-742.5523422383886	110	21654	21200
1000.6377655920365	21	18955	16625
5424.11192377875	38	19853	17775
-3480.5748172963204	131	61682	61630
-344.1249226904005	28	94146	94167
-5151.5316660443095	47	14407	18060
4674.710146827111	216	16168	14889
4494.7188121214795	68	17066	16039
2344.109520318853	120	18597	15604
-147.87061672822966	85	7360	7838
11515.525514059998	1133	19495	16754
-7586.744474768353	604	9194	7212
482.2235862588012	670	10092	8362
-5901.248922342418	68	14947	18189
-6541.263978143609	287	17353	16446
13896.970070447884	43	19490	15629
4139.9708091505245	2158	19187	15820
-6044.056082280669	103	7950	8054
10509.83006835517	68	9784	7428
-8886.616112001064	216	14942	17064
364.2005155304731	451	10682	8578
3340.2072377298387	31	14639	17255
-843.4117148860236	96	11277	9919
491.79635668466005	123	15537	18405
-9123.747779208514	191	16435	19555
418.7102740460849	38	7032	11163
4874.7153642315	276	16400	14084
644.8065195938395	314	17298	15234
-5712.139065075147	293	16127	18621
1194.6447450031685	1036	17025	19771
2595.7335948168507	61	16990	14300
4407.29765278756	122	8485	7058
3569.397530666178	72	8182	7249
-2323.076763597754	547	17615	19987
-4370.425669981328	420	7264	10358
-3955.6761143886874	22	17580	14516
-8837.190631481772	185	18478	15666
6899.088465437939	70	14828	18251
-4280.247481995295	46	15764	16475
-333.87349089771965	134	11504	7989
8541.374572114182	22	16662	17625
6665.766876847357	287	17257	18966
-1544.5056189092381	446	7854	10574
-6482.287986315811	129	15456	15541
3382.254941756019	234	15418	18467
-2362.01706040511	517	19954	14019
-6727.792275131587	216	16949	18032
-9515.216485726563	2516	17847	19182
812.8340729161214	583	7546	9640
-1951.248457710343	546	8444	10790
495.9542707836194	129	9342	11940
8696.846588296039	78	18115	13520
-7034.585164832543	2387	15060	17446
-4978.312369667237	136	18437	19398
6163.756851320125	241	16894	16820
1296.2445116898652	55	110694	110802
-3626.5835824413666	111	7188	8619
-59.993769559168086	427	8984	10919
721.636209523355	34	19300	15077
-564.3461036031847	533	14157	15171
1813.2050445158281	63	16586	15886
305.7793567134221	84	12326	7400
3809.0449235142046	93	17484	17036
-1510.0643261880437	99	118197	118192
11629.782457507848	2021	7183	7494
3044.0760300000334	25	18079	18377
-294.06857471391504	136	8081	8644
8511.420722334187	1034	7778	8835
8762.60719526152	212	17176	16102
7859.959428613592	304	18972	18402
-13206.195373218705	79	19567	19743
-3037.616930202916	56	9266	10201
-816.800637962921	223	15019	21178
-3770.1885566819146	20	19835	14081
-6601.8580326793335	201	14389	14366
1661.5477888621028	278	17716	16231
205.89740473719365	263	109026	108995
-5116.18863370267	380	9856	10417
-279.74699612772594	32	18614	17381
-2823.9970220913674	121	8313	7839
3899.180871456855	150	14081	13432
3563.9578569244068	2713	14979	14582
-1108.3537351626478	161	15574	15923
-101.28069184599651	134	17711	15106
-717.5680084756922	2326	18306	16447
4951.343424562235	962	8903	8055
3475.7687860239307	60	9801	9205
10495.324114606234	675	9498	9396
-247.26006653898685	95	20692	18963
-553.1304691279162	167	21287	20304
-595.2781307521619	45	15841	20589
10470.210451543448	30	16109	14927
9692.575230283213	1893	7301	7876
6480.417435846157	52	15836	19464
8772.166151222713	1647	19436	16792
-2408.2547501241766	35	10033	8400
-1158.7176236371606	27	16699	15143
-8523.898497242082	27	17597	16293
-9582.150920265081	2667	18533	14517
7079.9960335973765	1449	19431	15667
3765.021172783473	1999	6993	6942
-1746.4366006471887	29	10623	8616
-7482.780355226715	2179	15478	18443
-353.88136408884725	98	9402	11916
275.36000230913845	87	20616	17224
8198.214139955975	2328	18175	13496
14216.29715229236	32	10315	7682
121.68277352450316	310	11213	8832
-9830.339644801097	221	16966	19809
2914.169126767487	213	17561	21150
-13053.736101790944	159	19663	14862
-1828.0841098466317	53	43331	43361
-672.7432221424508	243	17521	14554
5002.097401702997	1360	19355	13928
-3746.962132726505	2537	16300	17854
2343.564127265411	31	17198	19004
6396.96892023779	66	7795	10612
-734.1901574061206	24	10224	11327
-391.8502375681268	228	14461	17355
409.2224773712706	33	16295	16729
7787.711214408882	307	16890	18070
196.8862675692156	676	7487	9678
982.2138403930741	31	20217	19935
2890.028757103501	267	18651	14899
-616.6791928308508	47	20485	14273
6891.278652151674	2438	15937	15708
197.86549184016846	27	8077	9894
4359.011956949309	132	11404	11759
7665.363590177453	163	14693	16550
-7790.8713936503345	23	15932	14583
-3632.048295091998	43	16527	15924
5876.588199928232	2247	7124	7532
-3069.114998874356	56	8617	10023
1490.9694229474476	148	15283	16766
6863.829209603735	232	18015	17290
4144.854886782846	126	18913	18440
-8900.985386385793	2402	18610	18631
689.5386142494274	68	8309	9089
3785.9575628952853	1901	13467	18725
-1240.2383993913509	34	9207	10239
-42.58021622009366	37	10105	11389
-3641.2409531975077	103	14330	14404
18790.627944383337	27	17707	16356
2291.734813787859	101	14057	18941
-892.0481120082134	216	9797	10455
6186.102401571263	1530	8254	7877
-200.58582248045823	290	17384	20806
1348.1035578905544	102	14022	13470
146.70386426018345	526	14920	14620
8975.97091730773	24	15515	15961
6208.5715834682505	257	17349	15335
-9464.339638900676	2756	18247	16485
8056.735427475229	97	19145	17635
10092.426108768517	1735	7946	6943
2952.692027308387	64	8844	8093
14015.006748415053	215	9439	9434
644.3228955613771	35	16408	15986
-7717.574316758409	36	17939	15551
6193.548378414809	162	18837	16701
11315.46015885417	224	9434	8309
2001.655774521934	23	10332	9459
-7314.588646600855	133	14289	18136
59.724951364970856	328	10927	10800
4077.42380108169	212	19427	16917
803.4408492326323	105	15777	19502
-7116.445858533929	121	9076	7288
2348.9241940843813	90	18206	20217
-1141.3718557812015	28	101284	101202
149.70424648234837	31	34578	35161
-8063.673148075792	2104	19069	15896
-2354.747179616359	234	10564	8654
5458.196726424024	171	15419	18481
-621.656588832892	64	12095	8219
-1378.8923250687208	151	16332	14247
-8906.40319076964	147	15111	17547
-4028.262613611189	32	16009	18697
1079.6412291792965	43	40886	40883
-13240.453630166969	95	16907	19847
10435.522705647983	2010	18438	19412
-1884.5391211098788	23	16872	14376
899.1690370310605	175	16599	18913
390.3910287999309	95	14158	15185
3421.329242322204	33	10796	7849
113.5683872900514	182	20229	20587
223.16969943222688	41	9625	11236
-52.579244956886875	55	81504	81529
-764.6671476289147	1995	17462	14592
-2549.9475614969574	21	17189	19129
5085.283424461571	30	11386	8065
606.7526925420709	25	12284	9215
466.18093041655476	97	20516	20994
25.465621224888654	484	7736	10650
2599.686752980992	60	11078	7131
-3025.0584278045258	41	16236	16767
-7852.571061498785	232	17134	17917
-6924.492231309322	2296	16831	18108
-2360.7432271204743	498	7428	9716
-116.30726398202012	266	72333	72332
-1716.2019611975609	28	15928	15833
-9386.068230013974	293	17421	18324
-10921.563131169874	1586	18319	19474
5127.0562009182895	870	8018	9932
-2687.1730586663775	23	20153	18848
-1120.9374940105258	115	21646	21339
1252.4826208772763	92	22544	22489
-3552.9712202513174	28	14634	16588
7584.053521926934	354	18909	19690
3194.09816155198	2336	17366	17112
-2006.8976595608353	2211	7065	7570
-7230.698972564237	20	8558	10061
8218.712488063764	1521	13731	14313
-9967.720875632504	2231	16160	15028
-4896.372496940186	192	17058	16178
-1735.015541409072	26	19449	19819
-9579.086657822227	50	18546	17544
1462.1612656299878	969	20039	20035
-6036.588619416223	39	9738	10493
506.45121488327476	38	13963	13508
7713.101543995711	237	16392	14223
-6682.056425811561	2323	17290	15373
985.8423120564369	108	18188	16523
2602.3961018938894	66	7887	6981
