-621.411088339234	54	29291	31638
-2352.034983437133	194	14715	18994
-1698.7951245368388	35	16208	21485
997.3911939013694	111	32580	36429
501.7846102317431	237	102300	102276
529.8321843368325	298	19187	15820
-133.82558412681686	2489	28279	31675
-144.64857836297134	112	19762	21420
-1377.2349443828168	79	91641	91713
-7261.8246310499235	274	32772	29028
-206.07889191300353	868	27916	29529
256.4854683265555	1540	15764	16475
4633.05347846359	208	15418	18467
604.2463777758296	85	19954	14019
2636.901532094693	119	27250	27574
-1867.4586052345855	144	21477	20856
2028.6626442078853	200	39039	38482
-1969.8782216837942	65	29328	29156
-1680.1192774345714	62	14752	16512
644.8098681595407	27	28107	32456
22.01997714272079	448	18669	18593
1273.1780919944022	22	35041	33537
-2487.9647286070244	2782	32600	29809
-4458.466681041305	285	32327	34346
-5021.587083491883	269	34678	31391
496.06687057177083	69	15246	19248
-4797.521224385968	37	31315	34383
2307.0218931981813	126	19436	16792
2870.641191944005	866	17597	16293
15573.454124023687	1670	34587	35036
-5348.767309320424	2346	30952	32237
7254.95019047749	67	32445	34728
70.90153637087091	20	129814	129881
-2426.9358304374423	22	264782	264749
1486.9675260657532	2286	32082	32582
-310.8584077286047	144	13871	17139
-3374.1513725697223	40	37220	31363
4947.865501257332	87	29022	35383
72.78301929154374	27	16295	16729
149.06722636620984	28	34160	34164
3075.7346259526603	84	18343	13965
962.9269396547047	1450	15932	14583
-256.5000641342997	679	17425	17074
-836.9820954107948	68	34069	37809
2126.259675366971	67	28850	36164
-146.15578788219693	216	32192	32645
-937.0515446472123	252	31846	34637
937.3852210682437	27	18474	14555
-642.6147073313261	80	18171	14746
-1058.9192530343657	261	37905	37026
613.696480734124	1405	16332	14247
647.9889998021894	41	21490	23883
709.0907308555552	2889	31756	27954
-5455.603883373034	112	29042	28763
-2607.672485456228	88	19331	19437
-3023.1145929434288	41	13847	22648
58.542225233667146	424	17189	19129
1737.4474510576927	1792	14748	15401
631.9374515633914	2790	31120	30345
1.1840996060650055	286	32613	32836
2015.185895144628	26	64179	64223
4032.8532274814033	758	35310	27889
109.88884387998027	178	167581	167704
-3172.1930701533074	21	29250	35828
2467.0982851860203	74	15878	15746
-1091.4308065644386	216	34371	30471
-921.2432337598383	21	24032	23855
-223.76155770788034	159	16160	15028
399.34840998576675	152	32532	29972
2058.9277377298104	510	32804	35763
-758.7151222628933	100	97114	97038
-1969.9516708038227	141	30965	35264
1934.5449149075057	2673	33662	30317
-5235.284166668786	81	32441	33617
3.267738400873852	52	30299	33309
-514.0452113598869	80	83950	84021
-1919.4893996983735	1291	29936	31163
-617.1827007696211	1528	14149	15310
1603.0659894990872	36	30793	36045
-443.59480647920174	20	32589	38345
299.0957158809957	1670	33490	31098
250.82182371465956	337	18914	18454
-401.59062241612975	122	14075	23093
